,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:57:35,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:36,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:37,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,20,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,20,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,20,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:38,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
